是否必填			1	1	1	1	1	1	1	1	1	1	1	1	0
序号	分类名称	供应商型号规格	品牌	产品系列	过程连接类型	过程连接尺寸	过程连接材质	额定量程	信号输出	显示及操作	电缆入口	认证	填充油	毛细管	结构材料
547	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4GFFW71DA00+1199MDC58GFFW71DA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
548	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4GFFW71DA00+1199MDC15GFFW71DA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
549	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4GFFW71DA00+1199MDC59GFFW71DA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
550	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4GFFW71DA00+1199MDC20GFFW71DA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
551	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC52KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
552	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC53KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:1.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
553	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC54KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:2m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
554	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC55KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:2.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
555	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC56KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:3m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
556	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC57KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
557	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC58KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
558	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC15KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
559	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC59KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
560	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC20KFFWGGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
561	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC52KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
562	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC53KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:1.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
563	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC54KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:2m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
564	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC55KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:2.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
565	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC56KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:3m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
566	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC57KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
567	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC58KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
568	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC15KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
569	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC59KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
570	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC20KFFWGGDB00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
571	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC52KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
572	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC53KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:1.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
573	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC54KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:2m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
574	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC55KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:2.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
575	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC56KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:3m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
576	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC57KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
577	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC58KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
578	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC15KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
579	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC59KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
580	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC20KFFWGGDC00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
581	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC52KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
582	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC53KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:1.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
583	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC54KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:2m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
584	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC55KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:2.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
585	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC56KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:3m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
586	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC57KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
587	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC58KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
588	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC15KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
589	双法兰液位变送器	3051DP2A22A1BS2M5B4K8D4C1HR5+1199WDAB4KFFWJGDA00+1199MDC59KFFWJGDA00	艾默生	3051DP K8+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	ATEX 防火，本安， n 型，防尘(E8、I1 和 N1 的组合)	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
